RM1,RM2,RT1,RT2,T,VM1,VM2,AM1,AM2
29094.6,9960.98,29534.2,10000,10.4658,2758.38,334.068,1.03621,-11.6697
29095.2,9961.05,29534,10000,10.466,2758.39,334.065,1.03265,-11.6296
29095.7,9961.12,29533.8,10000,10.4662,2758.39,334.063,1.0291,-11.5897
29096.3,9961.18,29533.6,10000,10.4664,2758.39,334.061,1.02556,-11.5498
29096.8,9961.25,29533.4,10000,10.4666,2758.39,334.058,1.02202,-11.51
29097.4,9961.32,29533.2,10000,10.4668,2758.39,334.056,1.01849,-11.4702
29097.9,9961.38,29533,10000,10.467,2758.39,334.054,1.01496,-11.4305
29098.5,9961.45,29532.8,10000,10.4672,2758.39,334.051,1.01144,-11.3909
29099,9961.52,29532.6,10000,10.4674,2758.39,334.049,1.00793,-11.3514
29099.6,9961.58,29532.4,10000,10.4676,2758.39,334.047,1.00442,-11.3119
29100.1,9961.65,29532.2,10000,10.4678,2758.39,334.045,1.00092,-11.2725
29100.7,9961.72,29532,10000,10.468,2758.39,334.042,0.997427,-11.2331
29101.2,9961.79,29531.8,10000,10.4682,2758.39,334.04,0.993938,-11.1939
29101.8,9961.85,29531.6,10000,10.4684,2758.39,334.038,0.990455,-11.1547
29102.3,9961.92,29531.4,10000,10.4686,2758.39,334.036,0.986979,-11.1155
29102.9,9961.99,29531.2,10000,10.4688,2758.39,334.034,0.983508,-11.0765
29103.4,9962.05,29531,10000,10.469,2758.39,334.031,0.980044,-11.0375
29104,9962.12,29530.8,10000,10.4692,2758.39,334.029,0.976586,-10.9985
29104.5,9962.19,29530.6,10000,10.4694,2758.39,334.027,0.973134,-10.9597
29105.1,9962.25,29530.4,10000,10.4696,2758.39,334.025,0.969688,-10.9209
29105.6,9962.32,29530.2,10000,10.4698,2758.39,334.023,0.966248,-10.8822
29106.2,9962.39,29530,10000,10.47,2758.39,334.02,0.962814,-10.8435
29106.7,9962.45,29529.8,10000,10.4702,2758.39,334.018,0.959387,-10.8049
29107.3,9962.52,29529.6,10000,10.4704,2758.39,334.016,0.955965,-10.7664
29107.8,9962.59,29529.4,10000,10.4706,2758.39,334.014,0.95255,-10.728
29108.4,9962.65,29529.2,10000,10.4708,2758.39,334.012,0.949141,-10.6896
29108.9,9962.72,29529,10000,10.471,2758.39,334.01,0.945738,-10.6513
29109.5,9962.79,29528.8,10000,10.4712,2758.39,334.008,0.942341,-10.613
29110,9962.85,29528.6,10000,10.4714,2758.39,334.005,0.93895,-10.5749
29110.6,9962.92,29528.4,10000,10.4716,2758.39,334.003,0.935565,-10.5368
29111.2,9962.99,29528.2,10000,10.4718,2758.39,334.001,0.932186,-10.4987
29111.7,9963.05,29528,10000,10.472,2758.39,333.999,0.928814,-10.4608
29112.3,9963.12,29527.8,10000,10.4722,2758.39,333.997,0.925448,-10.4229
29112.8,9963.19,29527.6,10000,10.4724,2758.39,333.995,0.922087,-10.385
29113.4,9963.26,29527.4,10000,10.4726,2758.39,333.993,0.918733,-10.3473
29113.9,9963.32,29527.2,10000,10.4728,2758.39,333.991,0.915385,-10.3096
29114.5,9963.39,29527,10000,10.473,2758.39,333.989,0.912043,-10.272
29115,9963.46,29526.8,10000,10.4732,2758.39,333.987,0.908708,-10.2344
29115.6,9963.52,29526.6,10000,10.4734,2758.39,333.985,0.905378,-10.1969
29116.1,9963.59,29526.4,10000,10.4736,2758.39,333.983,0.902054,-10.1595
29116.7,9963.66,29526.2,10000,10.4738,2758.39,333.981,0.898737,-10.1222
29117.2,9963.72,29526,10000,10.474,2758.39,333.979,0.895426,-10.0849
29117.8,9963.79,29525.8,10000,10.4742,2758.39,333.977,0.892121,-10.0477
29118.3,9963.86,29525.6,10000,10.4744,2758.39,333.975,0.888822,-10.0105
29118.9,9963.92,29525.4,10000,10.4746,2758.39,333.973,0.885529,-9.97345
29119.4,9963.99,29525.2,10000,10.4748,2758.39,333.971,0.882242,-9.93645
29120,9964.06,29525,10000,10.475,2758.39,333.969,0.878961,-9.89952
29120.5,9964.12,29524.8,10000,10.4752,2758.39,333.967,0.875687,-9.86265
29121.1,9964.19,29524.6,10000,10.4754,2758.39,333.965,0.872418,-9.82585
29121.6,9964.26,29524.4,10000,10.4756,2758.39,333.963,0.869156,-9.78912
29122.2,9964.32,29524.2,10000,10.4758,2758.39,333.961,0.8659,-9.75247
29122.7,9964.39,29524,10000,10.476,2758.39,333.959,0.86265,-9.71587
29123.3,9964.46,29523.8,10000,10.4762,2758.39,333.957,0.859406,-9.67935
29123.8,9964.52,29523.6,10000,10.4764,2758.39,333.955,0.856168,-9.6429
29124.4,9964.59,29523.4,10000,10.4766,2758.4,333.953,0.852936,-9.60652
29124.9,9964.66,29523.2,10000,10.4768,2758.4,333.951,0.849711,-9.5702
29125.5,9964.72,29523,10000,10.477,2758.4,333.949,0.846491,-9.53395
29126,9964.79,29522.8,10000,10.4772,2758.4,333.947,0.843278,-9.49778
29126.6,9964.86,29522.6,10000,10.4774,2758.4,333.945,0.840071,-9.46167
29127.1,9964.92,29522.4,10000,10.4776,2758.4,333.944,0.83687,-9.42563
29127.7,9964.99,29522.2,10000,10.4778,2758.4,333.942,0.833675,-9.38966
29128.3,9965.06,29522,10000,10.478,2758.4,333.94,0.830486,-9.35375
29128.8,9965.13,29521.8,10000,10.4782,2758.4,333.938,0.827303,-9.31792
29129.4,9965.19,29521.6,10000,10.4784,2758.4,333.936,0.824127,-9.28215
29129.9,9965.26,29521.4,10000,10.4786,2758.4,333.934,0.820956,-9.24646
29130.5,9965.33,29521.2,10000,10.4788,2758.4,333.932,0.817792,-9.21083
29131,9965.39,29521,10000,10.479,2758.4,333.931,0.814633,-9.17527
29131.6,9965.46,29520.8,10000,10.4792,2758.4,333.929,0.811481,-9.13978
29132.1,9965.53,29520.6,10000,10.4794,2758.4,333.927,0.808335,-9.10436
29132.7,9965.59,29520.4,10000,10.4796,2758.4,333.925,0.805195,-9.06901
29133.2,9965.66,29520.2,10000,10.4798,2758.4,333.923,0.802062,-9.03372
29133.8,9965.73,29520,10000,10.48,2758.4,333.922,0.798934,-8.99851
29134.3,9965.79,29519.8,10000,10.4802,2758.4,333.92,0.795812,-8.96336
29134.9,9965.86,29519.6,10000,10.4804,2758.4,333.918,0.792697,-8.92828
29135.4,9965.93,29519.4,10000,10.4806,2758.4,333.916,0.789588,-8.89327
29136,9965.99,29519.2,10000,10.4808,2758.4,333.914,0.786484,-8.85833
29136.5,9966.06,29519,10000,10.481,2758.4,333.913,0.783387,-8.82346
29137.1,9966.13,29518.8,10000,10.4812,2758.4,333.911,0.780296,-8.78866
29137.6,9966.19,29518.6,10000,10.4814,2758.4,333.909,0.777212,-8.75393
29138.2,9966.26,29518.4,10000,10.4816,2758.4,333.907,0.774133,-8.71926
29138.7,9966.33,29518.2,10000,10.4818,2758.4,333.906,0.77106,-8.68467
29139.3,9966.39,29518,10000,10.482,2758.4,333.904,0.767994,-8.65014
29139.8,9966.46,29517.8,10000,10.4822,2758.4,333.902,0.764933,-8.61568
29140.4,9966.53,29517.6,10000,10.4824,2758.4,333.9,0.761879,-8.58129
29140.9,9966.59,29517.4,10000,10.4826,2758.4,333.899,0.758831,-8.54697
29141.5,9966.66,29517.2,10000,10.4828,2758.4,333.897,0.755789,-8.51272
29142,9966.73,29517,10000,10.483,2758.4,333.895,0.752753,-8.47853
29142.6,9966.79,29516.8,10000,10.4832,2758.4,333.894,0.749723,-8.44442
29143.1,9966.86,29516.6,10000,10.4834,2758.4,333.892,0.7467,-8.41037
29143.7,9966.93,29516.4,10000,10.4836,2758.4,333.89,0.743682,-8.3764
29144.3,9967,29516.2,10000,10.4838,2758.4,333.889,0.740671,-8.34249
29144.8,9967.06,29516,10000,10.484,2758.4,333.887,0.737665,-8.30865
29145.4,9967.13,29515.8,10000,10.4842,2758.4,333.885,0.734666,-8.27488
29145.9,9967.2,29515.6,10000,10.4844,2758.4,333.884,0.731673,-8.24117
29146.5,9967.26,29515.4,10000,10.4846,2758.4,333.882,0.728686,-8.20754
29147,9967.33,29515.2,10000,10.4848,2758.4,333.88,0.725705,-8.17398
29147.6,9967.4,29515,10000,10.485,2758.4,333.879,0.722731,-8.14048
29148.1,9967.46,29514.8,10000,10.4852,2758.4,333.877,0.719762,-8.10705
29148.7,9967.53,29514.6,10000,10.4854,2758.4,333.876,0.7168,-8.0737
29149.2,9967.6,29514.4,10000,10.4856,2758.4,333.874,0.713843,-8.04041
29149.8,9967.66,29514.2,10000,10.4858,2758.4,333.872,0.710893,-8.00719
29150.3,9967.73,29514,10000,10.486,2758.4,333.871,0.707949,-7.97403
29150.9,9967.8,29513.8,10000,10.4862,2758.4,333.869,0.705011,-7.94095
29151.4,9967.86,29513.6,10000,10.4864,2758.4,333.868,0.702079,-7.90794
29152,9967.93,29513.4,10000,10.4866,2758.4,333.866,0.699153,-7.87499
29152.5,9968,29513.2,10000,10.4868,2758.4,333.864,0.696233,-7.84211
29153.1,9968.06,29513,10000,10.487,2758.4,333.863,0.69332,-7.80931
29153.6,9968.13,29512.8,10000,10.4872,2758.4,333.861,0.690412,-7.77657
29154.2,9968.2,29512.6,10000,10.4874,2758.4,333.86,0.687511,-7.7439
29154.7,9968.26,29512.4,10000,10.4876,2758.4,333.858,0.684616,-7.71129
29155.3,9968.33,29512.2,10000,10.4878,2758.4,333.857,0.681727,-7.67876
29155.8,9968.4,29512,10000,10.488,2758.4,333.855,0.678844,-7.6463
29156.4,9968.46,29511.8,10000,10.4882,2758.4,333.854,0.675967,-7.6139
29156.9,9968.53,29511.6,10000,10.4884,2758.4,333.852,0.673096,-7.58157
29157.5,9968.6,29511.4,10000,10.4886,2758.4,333.851,0.670232,-7.54932
29158,9968.66,29511.2,10000,10.4888,2758.4,333.849,0.667373,-7.51713
29158.6,9968.73,29511,10000,10.489,2758.4,333.848,0.664521,-7.48501
29159.1,9968.8,29510.8,10000,10.4892,2758.4,333.846,0.661674,-7.45296
29159.7,9968.86,29510.6,10000,10.4894,2758.4,333.845,0.658834,-7.42097
29160.3,9968.93,29510.4,10000,10.4896,2758.4,333.843,0.656,-7.38906
29160.8,9969,29510.2,10000,10.4898,2758.4,333.842,0.653172,-7.35721
29161.4,9969.07,29510,10000,10.49,2758.41,333.84,0.65035,-7.32544
29161.9,9969.13,29509.8,10000,10.4902,2758.41,333.839,0.647535,-7.29373
29162.5,9969.2,29509.6,10000,10.4904,2758.41,333.837,0.644725,-7.26209
29163,9969.27,29509.4,10000,10.4906,2758.41,333.836,0.641921,-7.23052
29163.6,9969.33,29509.2,10000,10.4908,2758.41,333.834,0.639124,-7.19902
29164.1,9969.4,29509,10000,10.491,2758.41,333.833,0.636333,-7.16759
29164.7,9969.47,29508.8,10000,10.4912,2758.41,333.832,0.633548,-7.13622
29165.2,9969.53,29508.6,10000,10.4914,2758.41,333.83,0.630769,-7.10493
29165.8,9969.6,29508.4,10000,10.4916,2758.41,333.829,0.627996,-7.0737
29166.3,9969.67,29508.2,10000,10.4918,2758.41,333.827,0.625229,-7.04254
29166.9,9969.73,29508,10000,10.492,2758.41,333.826,0.622468,-7.01145
29167.4,9969.8,29507.8,10000,10.4922,2758.41,333.825,0.619714,-6.98043
29168,9969.87,29507.6,10000,10.4924,2758.41,333.823,0.616965,-6.94948
29168.5,9969.93,29507.4,10000,10.4926,2758.41,333.822,0.614223,-6.9186
29169.1,9970,29507.2,10000,10.4928,2758.41,333.82,0.611487,-6.88779
29169.6,9970.07,29507,10000,10.493,2758.41,333.819,0.608757,-6.85704
29170.2,9970.13,29506.8,10000,10.4932,2758.41,333.818,0.606033,-6.82637
29170.7,9970.2,29506.6,10000,10.4934,2758.41,333.816,0.603315,-6.79576
29171.3,9970.27,29506.4,10000,10.4936,2758.41,333.815,0.600603,-6.76522
29171.8,9970.33,29506.2,10000,10.4938,2758.41,333.814,0.597897,-6.73475
29172.4,9970.4,29506,10000,10.494,2758.41,333.812,0.595198,-6.70435
29172.9,9970.47,29505.8,10000,10.4942,2758.41,333.811,0.592504,-6.67402
29173.5,9970.53,29505.6,10000,10.4944,2758.41,333.81,0.589817,-6.64375
29174,9970.6,29505.4,10000,10.4946,2758.41,333.808,0.587136,-6.61356
29174.6,9970.67,29505.2,10000,10.4948,2758.41,333.807,0.584461,-6.58343
29175.1,9970.73,29505,10000,10.495,2758.41,333.806,0.581792,-6.55337
29175.7,9970.8,29504.8,10000,10.4952,2758.41,333.804,0.579129,-6.52339
29176.2,9970.87,29504.6,10000,10.4954,2758.41,333.803,0.576472,-6.49347
29176.8,9970.93,29504.4,10000,10.4956,2758.41,333.802,0.573821,-6.46362
29177.4,9971,29504.2,10000,10.4958,2758.41,333.8,0.571177,-6.43383
29177.9,9971.07,29504,10000,10.496,2758.41,333.799,0.568538,-6.40412
29178.5,9971.13,29503.8,10000,10.4962,2758.41,333.798,0.565906,-6.37448
29179,9971.2,29503.6,10000,10.4964,2758.41,333.797,0.56328,-6.3449
29179.6,9971.27,29503.4,10000,10.4966,2758.41,333.795,0.56066,-6.31539
29180.1,9971.34,29503.2,10000,10.4968,2758.41,333.794,0.558046,-6.28595
29180.7,9971.4,29503,10000,10.497,2758.41,333.793,0.555438,-6.25659
29181.2,9971.47,29502.8,10000,10.4972,2758.41,333.792,0.552836,-6.22728
29181.8,9971.54,29502.6,10000,10.4974,2758.41,333.79,0.550241,-6.19805
29182.3,9971.6,29502.4,10000,10.4976,2758.41,333.789,0.547651,-6.16889
29182.9,9971.67,29502.2,10000,10.4978,2758.41,333.788,0.545068,-6.13979
29183.4,9971.74,29502,10000,10.498,2758.41,333.787,0.542491,-6.11077
29184,9971.8,29501.8,10000,10.4982,2758.41,333.785,0.539919,-6.08181
29184.5,9971.87,29501.6,10000,10.4984,2758.41,333.784,0.537354,-6.05292
29185.1,9971.94,29501.4,10000,10.4986,2758.41,333.783,0.534795,-6.0241
29185.6,9972,29501.2,10000,10.4988,2758.41,333.782,0.532243,-5.99535
29186.2,9972.07,29501,10000,10.499,2758.41,333.781,0.529696,-5.96667
29186.7,9972.14,29500.8,10000,10.4992,2758.41,333.779,0.527155,-5.93806
29187.3,9972.2,29500.6,10000,10.4994,2758.41,333.778,0.524621,-5.90952
29187.8,9972.27,29500.4,10000,10.4996,2758.41,333.777,0.522092,-5.88104
29188.4,9972.34,29500.2,10000,10.4998,2758.41,333.776,0.51957,-5.85263
29188.9,9972.4,29500,10000,10.5,2758.41,333.775,0.517054,-5.8243
29189.5,9972.47,29499.8,10000,10.5002,2758.41,333.774,0.514544,-5.79603
29190,9972.54,29499.6,10000,10.5004,2758.41,333.772,0.51204,-5.76783
29190.6,9972.6,29499.4,10000,10.5006,2758.41,333.771,0.509542,-5.73969
29191.1,9972.67,29499.2,10000,10.5008,2758.41,333.77,0.50705,-5.71163
29191.7,9972.74,29499,10000,10.501,2758.41,333.769,0.504565,-5.68364
29192.2,9972.8,29498.8,10000,10.5012,2758.41,333.768,0.502085,-5.65571
29192.8,9972.87,29498.6,10000,10.5014,2758.41,333.767,0.499612,-5.62786
29193.4,9972.94,29498.4,10000,10.5016,2758.41,333.766,0.497145,-5.60007
29193.9,9973,29498.2,10000,10.5018,2758.41,333.765,0.494683,-5.57235
29194.5,9973.07,29498,10000,10.502,2758.41,333.763,0.492228,-5.5447
29195,9973.14,29497.8,10000,10.5022,2758.41,333.762,0.489779,-5.51712
29195.6,9973.2,29497.6,10000,10.5024,2758.41,333.761,0.487337,-5.4896
29196.1,9973.27,29497.4,10000,10.5026,2758.41,333.76,0.4849,-5.46216
29196.7,9973.34,29497.2,10000,10.5028,2758.41,333.759,0.482469,-5.43479
29197.2,9973.4,29497,10000,10.503,2758.41,333.758,0.480045,-5.40748
29197.8,9973.47,29496.8,10000,10.5032,2758.41,333.757,0.477626,-5.38024
29198.3,9973.54,29496.6,10000,10.5034,2758.41,333.756,0.475214,-5.35307
29198.9,9973.6,29496.4,10000,10.5036,2758.41,333.755,0.472808,-5.32597
29199.4,9973.67,29496.2,10000,10.5038,2758.41,333.754,0.470408,-5.29894
29200,9973.74,29496,10000,10.504,2758.41,333.753,0.468014,-5.27198
29200.5,9973.8,29495.8,10000,10.5042,2758.41,333.752,0.465626,-5.24509
29201.1,9973.87,29495.6,10000,10.5044,2758.41,333.751,0.463244,-5.21826
29201.6,9973.94,29495.4,10000,10.5046,2758.41,333.749,0.460869,-5.1915
29202.2,9974.01,29495.2,10000,10.5048,2758.41,333.748,0.458499,-5.16482
29202.7,9974.07,29495,10000,10.505,2758.41,333.747,0.456136,-5.1382
29203.3,9974.14,29494.8,10000,10.5052,2758.41,333.746,0.453779,-5.11165
29203.8,9974.21,29494.6,10000,10.5054,2758.41,333.745,0.451428,-5.08517
29204.4,9974.27,29494.4,10000,10.5056,2758.41,333.744,0.449082,-5.05875
29204.9,9974.34,29494.2,10000,10.5058,2758.41,333.743,0.446744,-5.03241
29205.5,9974.41,29494,10000,10.506,2758.41,333.742,0.444411,-5.00614
29206,9974.47,29493.8,10000,10.5062,2758.41,333.741,0.442084,-4.97993
29206.6,9974.54,29493.6,10000,10.5064,2758.41,333.74,0.439763,-4.95379
29207.1,9974.61,29493.4,10000,10.5066,2758.41,333.739,0.437449,-4.92772
29207.7,9974.67,29493.2,10000,10.5068,2758.41,333.738,0.43514,-4.90173
29208.2,9974.74,29493,10000,10.507,2758.41,333.737,0.432838,-4.87579
29208.8,9974.81,29492.8,10000,10.5072,2758.41,333.736,0.430542,-4.84993
29209.4,9974.87,29492.6,10000,10.5074,2758.41,333.736,0.428252,-4.82414
29209.9,9974.94,29492.4,10000,10.5076,2758.41,333.735,0.425968,-4.79841
29210.5,9975.01,29492.2,10000,10.5078,2758.41,333.734,0.42369,-4.77276
29211,9975.07,29492,10000,10.508,2758.41,333.733,0.421418,-4.74717
29211.6,9975.14,29491.8,10000,10.5082,2758.41,333.732,0.419153,-4.72165
29212.1,9975.21,29491.6,10000,10.5084,2758.41,333.731,0.416893,-4.6962
29212.7,9975.27,29491.4,10000,10.5086,2758.41,333.73,0.41464,-4.67082
29213.2,9975.34,29491.2,10000,10.5088,2758.41,333.729,0.412393,-4.64551
29213.8,9975.41,29491,10000,10.509,2758.42,333.728,0.410151,-4.62027
29214.3,9975.47,29490.8,10000,10.5092,2758.42,333.727,0.407916,-4.59509
29214.9,9975.54,29490.6,10000,10.5094,2758.42,333.726,0.405687,-4.56999
29215.4,9975.61,29490.4,10000,10.5096,2758.42,333.725,0.403465,-4.54495
29216,9975.67,29490.2,10000,10.5098,2758.42,333.724,0.401248,-4.51998
29216.5,9975.74,29490,10000,10.51,2758.42,333.723,0.399037,-4.49508
29217.1,9975.81,29489.8,10000,10.5102,2758.42,333.723,0.396833,-4.47025
29217.6,9975.87,29489.6,10000,10.5104,2758.42,333.722,0.394634,-4.44549
29218.2,9975.94,29489.4,10000,10.5106,2758.42,333.721,0.392442,-4.4208
29218.7,9976.01,29489.2,10000,10.5108,2758.42,333.72,0.390256,-4.39617
29219.3,9976.07,29489,10000,10.511,2758.42,333.719,0.388076,-4.37162
29219.8,9976.14,29488.8,10000,10.5112,2758.42,333.718,0.385902,-4.34713
29220.4,9976.21,29488.6,10000,10.5114,2758.42,333.717,0.383734,-4.32271
29220.9,9976.27,29488.4,10000,10.5116,2758.42,333.716,0.381572,-4.29836
29221.5,9976.34,29488.2,10000,10.5118,2758.42,333.716,0.379416,-4.27408
29222,9976.41,29488,10000,10.512,2758.42,333.715,0.377267,-4.24987
29222.6,9976.47,29487.8,10000,10.5122,2758.42,333.714,0.375123,-4.22573
29223.1,9976.54,29487.6,10000,10.5124,2758.42,333.713,0.372986,-4.20166
29223.7,9976.61,29487.4,10000,10.5126,2758.42,333.712,0.370855,-4.17765
29224.2,9976.68,29487.2,10000,10.5128,2758.42,333.711,0.36873,-4.15371
29224.8,9976.74,29487,10000,10.513,2758.42,333.711,0.366611,-4.12985
29225.3,9976.81,29486.8,10000,10.5132,2758.42,333.71,0.364498,-4.10605
29225.9,9976.88,29486.6,10000,10.5134,2758.42,333.709,0.362391,-4.08232
29226.5,9976.94,29486.4,10000,10.5136,2758.42,333.708,0.36029,-4.05866
29227,9977.01,29486.2,10000,10.5138,2758.42,333.707,0.358196,-4.03506
29227.6,9977.08,29486,10000,10.514,2758.42,333.706,0.356107,-4.01154
29228.1,9977.14,29485.8,10000,10.5142,2758.42,333.706,0.354025,-3.98808
29228.7,9977.21,29485.6,10000,10.5144,2758.42,333.705,0.351949,-3.9647
29229.2,9977.28,29485.4,10000,10.5146,2758.42,333.704,0.349879,-3.94138
29229.8,9977.34,29485.2,10000,10.5148,2758.42,333.703,0.347815,-3.91813
29230.3,9977.41,29485,10000,10.515,2758.42,333.703,0.345757,-3.89495
29230.9,9977.48,29484.8,10000,10.5152,2758.42,333.702,0.343705,-3.87184
29231.4,9977.54,29484.6,10000,10.5154,2758.42,333.701,0.341659,-3.8488
29232,9977.61,29484.4,10000,10.5156,2758.42,333.7,0.33962,-3.82582
29232.5,9977.68,29484.2,10000,10.5158,2758.42,333.699,0.337586,-3.80292
29233.1,9977.74,29484,10000,10.516,2758.42,333.699,0.335559,-3.78008
29233.6,9977.81,29483.8,10000,10.5162,2758.42,333.698,0.333538,-3.75732
29234.2,9977.88,29483.6,10000,10.5164,2758.42,333.697,0.331523,-3.73462
29234.7,9977.94,29483.4,10000,10.5166,2758.42,333.696,0.329514,-3.71199
29235.3,9978.01,29483.2,10000,10.5168,2758.42,333.696,0.327511,-3.68943
29235.8,9978.08,29483,10000,10.517,2758.42,333.695,0.325514,-3.66693
29236.4,9978.14,29482.8,10000,10.5172,2758.42,333.694,0.323523,-3.64451
29236.9,9978.21,29482.6,10000,10.5174,2758.42,333.694,0.321538,-3.62216
29237.5,9978.28,29482.4,10000,10.5176,2758.42,333.693,0.31956,-3.59987
29238,9978.34,29482.2,10000,10.5178,2758.42,333.692,0.317588,-3.57765
29238.6,9978.41,29482,10000,10.518,2758.42,333.691,0.315621,-3.5555
29239.1,9978.48,29481.8,10000,10.5182,2758.42,333.691,0.313661,-3.53342
29239.7,9978.54,29481.6,10000,10.5184,2758.42,333.69,0.311707,-3.51141
29240.2,9978.61,29481.4,10000,10.5186,2758.42,333.689,0.309759,-3.48947
29240.8,9978.68,29481.2,10000,10.5188,2758.42,333.689,0.307817,-3.4676
29241.3,9978.74,29481,10000,10.519,2758.42,333.688,0.305881,-3.44579
29241.9,9978.81,29480.8,10000,10.5192,2758.42,333.687,0.303952,-3.42406
29242.5,9978.88,29480.6,10000,10.5194,2758.42,333.687,0.302028,-3.40239
29243,9978.94,29480.4,10000,10.5196,2758.42,333.686,0.300111,-3.38079
29243.6,9979.01,29480.2,10000,10.5198,2758.42,333.685,0.2982,-3.35926
29244.1,9979.08,29480,10000,10.52,2758.42,333.685,0.296294,-3.3378
29244.7,9979.14,29479.8,10000,10.5202,2758.42,333.684,0.294395,-3.31641
29245.2,9979.21,29479.6,10000,10.5204,2758.42,333.683,0.292502,-3.29509
29245.8,9979.28,29479.4,10000,10.5206,2758.42,333.683,0.290615,-3.27383
29246.3,9979.34,29479.2,10000,10.5208,2758.42,333.682,0.288735,-3.25265
29246.9,9979.41,29479,10000,10.521,2758.42,333.681,0.28686,-3.23153
29247.4,9979.48,29478.8,10000,10.5212,2758.42,333.681,0.284991,-3.21048
29248,9979.54,29478.6,10000,10.5214,2758.42,333.68,0.283129,-3.1895
29248.5,9979.61,29478.4,10000,10.5216,2758.42,333.679,0.281273,-3.16859
29249.1,9979.68,29478.2,10000,10.5218,2758.42,333.679,0.279422,-3.14775
29249.6,9979.74,29478,10000,10.522,2758.42,333.678,0.277578,-3.12698
29250.2,9979.81,29477.8,10000,10.5222,2758.42,333.677,0.27574,-3.10627
29250.7,9979.88,29477.6,10000,10.5224,2758.42,333.677,0.273908,-3.08564
29251.3,9979.95,29477.4,10000,10.5226,2758.42,333.676,0.272083,-3.06507
29251.8,9980.01,29477.2,10000,10.5228,2758.42,333.676,0.270263,-3.04457
29252.4,9980.08,29477,10000,10.523,2758.42,333.675,0.268449,-3.02414
29252.9,9980.15,29476.8,10000,10.5232,2758.42,333.674,0.266642,-3.00378
29253.5,9980.21,29476.6,10000,10.5234,2758.42,333.674,0.26484,-2.98349
29254,9980.28,29476.4,10000,10.5236,2758.42,333.673,0.263045,-2.96327
29254.6,9980.35,29476.2,10000,10.5238,2758.42,333.673,0.261256,-2.94311
29255.1,9980.41,29476,10000,10.524,2758.42,333.672,0.259473,-2.92303
29255.7,9980.48,29475.8,10000,10.5242,2758.42,333.671,0.257696,-2.90301
29256.2,9980.55,29475.6,10000,10.5244,2758.42,333.671,0.255925,-2.88307
29256.8,9980.61,29475.4,10000,10.5246,2758.42,333.67,0.25416,-2.86319
29257.3,9980.68,29475.2,10000,10.5248,2758.42,333.67,0.252402,-2.84338
29257.9,9980.75,29475,10000,10.525,2758.42,333.669,0.250649,-2.82363
29258.4,9980.81,29474.8,10000,10.5252,2758.42,333.669,0.248903,-2.80396
29259,9980.88,29474.6,10000,10.5254,2758.42,333.668,0.247163,-2.78436
29259.6,9980.95,29474.4,10000,10.5256,2758.42,333.668,0.245428,-2.76482
29260.1,9981.01,29474.2,10000,10.5258,2758.42,333.667,0.2437,-2.74536
29260.7,9981.08,29474,10000,10.526,2758.42,333.666,0.241978,-2.72596
29261.2,9981.15,29473.8,10000,10.5262,2758.42,333.666,0.240262,-2.70663
29261.8,9981.21,29473.6,10000,10.5264,2758.42,333.665,0.238553,-2.68737
29262.3,9981.28,29473.4,10000,10.5266,2758.42,333.665,0.236849,-2.66818
29262.9,9981.35,29473.2,10000,10.5268,2758.42,333.664,0.235151,-2.64906
29263.4,9981.41,29473,10000,10.527,2758.42,333.664,0.23346,-2.63
29264,9981.48,29472.8,10000,10.5272,2758.42,333.663,0.231775,-2.61102
29264.5,9981.55,29472.6,10000,10.5274,2758.42,333.663,0.230095,-2.5921
29265.1,9981.61,29472.4,10000,10.5276,2758.42,333.662,0.228422,-2.57325
29265.6,9981.68,29472.2,10000,10.5278,2758.42,333.662,0.226755,-2.55448
29266.2,9981.75,29472,10000,10.528,2758.42,333.661,0.225094,-2.53577
29266.7,9981.81,29471.8,10000,10.5282,2758.42,333.661,0.223439,-2.51713
29267.3,9981.88,29471.6,10000,10.5284,2758.42,333.66,0.221791,-2.49855
29267.8,9981.95,29471.4,10000,10.5286,2758.42,333.66,0.220148,-2.48005
29268.4,9982.01,29471.2,10000,10.5288,2758.42,333.659,0.218512,-2.46161
29268.9,9982.08,29471,10000,10.529,2758.42,333.659,0.216881,-2.44325
29269.5,9982.15,29470.8,10000,10.5292,2758.42,333.658,0.215257,-2.42495
29270,9982.21,29470.6,10000,10.5294,2758.42,333.658,0.213639,-2.40672
29270.6,9982.28,29470.4,10000,10.5296,2758.42,333.657,0.212027,-2.38856
29271.1,9982.35,29470.2,10000,10.5298,2758.42,333.657,0.210421,-2.37047
29271.7,9982.41,29470,10000,10.53,2758.42,333.656,0.208821,-2.35245
29272.2,9982.48,29469.8,10000,10.5302,2758.42,333.656,0.207227,-2.3345
29272.8,9982.55,29469.6,10000,10.5304,2758.42,333.655,0.20564,-2.31661
29273.3,9982.61,29469.4,10000,10.5306,2758.42,333.655,0.204058,-2.2988
29273.9,9982.68,29469.2,10000,10.5308,2758.42,333.654,0.202483,-2.28105
29274.4,9982.75,29469,10000,10.531,2758.42,333.654,0.200913,-2.26337
29275,9982.81,29468.8,10000,10.5312,2758.42,333.654,0.19935,-2.24576
29275.6,9982.88,29468.6,10000,10.5314,2758.42,333.653,0.197793,-2.22822
29276.1,9982.95,29468.4,10000,10.5316,2758.42,333.653,0.196242,-2.21075
29276.7,9983.01,29468.2,10000,10.5318,2758.42,333.652,0.194697,-2.19335
